distancia,angulo_relativo,velocidade,energia,comportamento
149.54928081458243,-18.37066403079663,0.0,30.0,1.0
149.54928081458243,-18.37066403079663,0.0,30.0,1.0
149.54928081458243,-18.37066403079663,0.0,30.0,1.0
149.54928081458243,-18.37066403079663,0.0,30.0,1.0
149.54928081458243,-18.37066403079663,0.0,14.0,1.0
149.66959408029018,-16.07315781860445,3.0,14.0,1.0
150.69264955822794,-11.30814332060884,0.0,14.0,0.0
141.34632477911398,-0.00000000000000,0.0,14.0,1.0
188.97937148927798,145.83292272708817,0.0,100.0,0.0
188.97937148927798,145.83292272708817,0.0,100.0,0.0
140.24484287231948,0.00000000000020,0.0,101.0,1.0
140.00000000000000,0.00000000000020,0.0,104.0,1.0
140.00000000000000,0.00000000000020,0.0,104.0,1.0
140.00000000000000,0.00000000000020,0.0,104.0,1.0
140.00000000000000,0.00000000000020,0.0,103.0,1.0
140.00357138301865,0.40924860803514,1.0,87.0,1.0
140.35668847618197,4.08561677997508,4.0,90.0,1.0
142.77254638059796,11.30993247402040,7.0,90.0,1.0
147.67870530310050,18.55763767076128,4.5,90.0,1.0
148.66068747318505,19.65382405805348,0.0,90.0,1.0
148.66068747318505,19.65382405805348,0.0,90.0,1.0
148.66068747318505,19.65382405805348,0.0,89.0,1.0
148.66068747318505,19.65382405805348,0.0,89.0,1.0
148.66068747318505,19.65382405805348,0.0,92.0,1.0
148.66068747318505,19.65382405805348,0.0,92.0,1.0
148.66068747318505,19.65382405805348,0.0,91.0,1.0
148.66068747318505,19.65382405805348,0.0,91.0,1.0
148.66068747318505,19.65382405805348,0.0,75.0,1.0
148.78171930717830,17.34259975144433,-3.0,78.0,1.0
150.13660446406797,11.61334875913341,-6.0,78.0,0.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,78.0,1.0
146.89031847698240,-11.27308189496209,0.0,62.0,1.0
147.01280781710588,-8.93403273078986,3.0,62.0,1.0
148.38384569173735,-3.13699012477328,6.0,62.0,1.0
154.22634555181978,6.46985528710696,4.5,62.0,0.0
142.05615206223152,1.15251804271155,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,62.0,1.0
140.94320626464707,1.16162004366268,0.0,46.0,1.0
141.07085947196480,-1.27600887800771,-3.0,46.0,1.0
142.49907856599930,-7.31288852036823,-6.0,46.0,1.0
148.57317184525218,-17.28025478220270,-4.5,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,46.0,1.0
149.54928081458246,-18.37066403079658,0.0,30.0,1.0
149.66959408029018,-16.07315781860445,3.0,30.0,1.0
151.01651364059110,-10.37734441072421,6.0,30.0,0.0
146.86779101440600,11.27615784194525,0.0,30.0,1.0
146.86779101440600,11.27615784194525,0.0,30.0,1.0
146.86779101440600,11.27615784194525,0.0,30.0,1.0
146.86779101440600,11.27615784194525,0.0,30.0,1.0
146.86779101440600,11.27615784194525,0.0,29.0,1.0
146.86779101440600,11.27615784194525,0.0,29.0,1.0
146.86779101440600,11.27615784194525,0.0,32.0,1.0
146.86779101440600,11.27615784194525,0.0,16.0,1.0
146.99029912702140,8.93675029897069,-3.0,16.0,1.0
148.36154500897877,3.13883482178294,-6.0,16.0,1.0
154.20488979747438,-6.46933013804361,-4.5,16.0,0.0
142.04555271658592,-1.15258763241371,0.0,16.0,1.0
140.94333261890506,-1.16160245162360,0.0,16.0,1.0
140.94333261890506,-1.16160245162360,0.0,16.0,1.0
140.94333261890506,-1.16160245162360,0.0,16.0,1.0
140.94333261890506,-1.16160245162360,0.0,16.0,1.0
140.94333261890506,-1.16160245162360,0.0,16.0,1.0
383.19707948771570,42.10559724847383,0.0,100.0,0.0
140.79926987192897,-0.00000000000000,0.0,101.0,1.0
140.00000000000006,-0.00000000000000,0.0,104.0,1.0
140.00000000000006,-0.00000000000000,0.0,104.0,1.0
140.00000000000006,-0.00000000000000,0.0,103.0,1.0
140.00000000000006,-0.00000000000000,0.0,87.0,1.0
140.03213916812106,1.22757883213459,2.0,90.0,1.0
140.80127840328730,6.11550356628543,5.0,90.0,1.0
144.55448799674127,14.42077312751098,8.0,90.0,1.0
148.49326584057620,19.47213929596664,2.5,90.0,1.0
148.66068747318520,19.65382405805327,0.0,90.0,1.0
148.66068747318520,19.65382405805327,0.0,89.0,1.0
148.66068747318520,19.65382405805327,0.0,89.0,1.0
148.66068747318520,19.65382405805327,0.0,92.0,1.0
148.66068747318520,19.65382405805327,0.0,92.0,1.0
148.66068747318520,19.65382405805327,0.0,91.0,1.0
148.66068747318520,19.65382405805327,0.0,91.0,1.0
148.66068747318520,19.65382405805327,0.0,91.0,1.0
148.66068747318520,19.65382405805327,0.0,78.0,1.0
148.78171930717846,17.34259975144412,-3.0,78.0,1.0
150.13660446406809,11.61334875913321,-6.0,78.0,0.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,78.0,1.0
146.89031847698246,-11.27308189496214,0.0,62.0,1.0
147.01280781710594,-8.93403273078986,3.0,62.0,1.0
148.38384569173738,-3.13699012477333,6.0,62.0,1.0
152.91506028599443,4.86374128094660,6.5,62.0,0.0
142.72397333960973,2.89344005747342,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,62.0,1.0
142.26702835669468,2.90274139348484,0.0,46.0,1.0
142.39349478625970,0.48776809731108,-3.0,46.0,1.0
143.80857887290512,-5.49403964645617,-6.0,46.0,1.0
148.47948463489680,-13.72993303993986,-6.5,46.0,1.0
150.79757079424240,-16.46137435141377,-0.5,46.0,0.0
141.39878539712120,-0.00000000000000,0.0,46.0,1.0
140.00000000000000,-0.00000000000000,0.0,46.0,1.0
140.00000000000000,-0.00000000000000,0.0,46.0,1.0
140.00000000000000,-0.00000000000000,0.0,46.0,1.0
140.00000000000000,-0.00000000000000,0.0,30.0,1.0
140.00357138301868,0.40924860803489,1.0,30.0,1.0
140.35668847618203,4.08561677997482,4.0,30.0,1.0
142.77254638059800,11.30993247402020,7.0,30.0,1.0
147.67870530310051,18.55763767076103,4.5,30.0,1.0
148.66068747318505,19.65382405805327,0.0,30.0,1.0
148.66068747318505,19.65382405805327,0.0,30.0,1.0
148.66068747318505,19.65382405805327,0.0,30.0,1.0
148.66068747318505,19.65382405805327,0.0,30.0,1.0
148.66068747318505,19.65382405805327,0.0,30.0,1.0
148.66068747318505,19.65382405805327,0.0,29.0,1.0
148.66068747318505,19.65382405805327,0.0,29.0,1.0
148.66068747318505,19.65382405805327,0.0,32.0,1.0
148.66068747318505,19.65382405805327,0.0,16.0,1.0
148.78171930717832,17.34259975144412,-3.0,16.0,1.0
150.13660446406794,11.61334875913321,-6.0,16.0,0.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
146.89031847698240,-11.27308189496209,0.0,16.0,1.0
565.27355772021800,-134.22575062343910,0.0,100.0,0.0
140.31838943005430,-0.00000000000047,0.0,109.0,1.0
139.99999999999980,-0.00000000000047,0.0,109.0,1.0
139.99999999999980,-0.00000000000047,0.0,112.0,1.0
139.99999999999980,-0.00000000000047,0.0,112.0,1.0
139.99999999999980,-0.00000000000047,0.0,112.0,1.0
139.99999999999980,-0.00000000000047,0.0,95.0,1.0
139.99999999999980,-0.00000000000047,0.0,95.0,1.0
140.00357138301848,0.40924860803445,1.0,98.0,1.0
140.35668847618177,4.08561677997440,4.0,98.0,1.0
142.77254638059776,11.30993247401975,7.0,98.0,1.0
147.67870530310032,18.55763767076063,4.5,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,98.0,1.0
148.66068747318482,19.65382405805287,0.0,82.0,1.0
148.78171930717810,17.34259975144374,-3.0,82.0,1.0
150.13660446406774,11.61334875913277,-6.0,82.0,0.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,82.0,1.0
146.89031847698274,-11.27308189496210,0.0,66.0,1.0
147.01280781710620,-8.93403273078986,3.0,66.0,1.0
148.38384569173772,-3.13699012477330,6.0,66.0,1.0
152.91506028599480,4.86374128094656,6.5,66.0,0.0
142.72397333961000,2.89344005747345,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,66.0,1.0
142.26702835669474,2.90274139348485,0.0,50.0,1.0
142.39349478625977,0.48776809731108,-3.0,50.0,1.0
143.80857887290512,-5.49403964645619,-6.0,50.0,1.0
148.47948463489680,-13.72993303993987,-6.5,50.0,1.0
150.79757079424240,-16.46137435141380,-0.5,50.0,0.0
141.39878539712123,0.00000000000000,0.0,50.0,1.0
140.00000000000003,0.00000000000000,0.0,50.0,1.0
140.00000000000003,0.00000000000000,0.0,50.0,1.0
140.00000000000003,0.00000000000000,0.0,50.0,1.0
140.00000000000003,0.00000000000000,0.0,50.0,1.0
140.00000000000003,0.00000000000000,0.0,34.0,1.0
140.12851244482695,2.45403167452706,3.0,34.0,1.0
141.56623891309684,8.53076560994813,6.0,34.0,1.0
146.30874888399532,16.88679112394405,6.5,34.0,1.0
148.66068747318508,19.65382405805331,0.5,34.0,1.0
148.66068747318508,19.65382405805331,0.0,34.0,1.0
148.66068747318508,19.65382405805331,0.0,34.0,1.0
148.66068747318508,19.65382405805331,0.0,34.0,1.0
148.66068747318508,19.65382405805331,0.0,34.0,1.0
148.66068747318508,19.65382405805331,0.0,33.0,1.0
148.66068747318508,19.65382405805331,0.0,33.0,1.0
148.66068747318508,19.65382405805331,0.0,36.0,1.0
148.66068747318508,19.65382405805331,0.0,20.0,1.0
148.78171930717835,17.34259975144418,-3.0,20.0,1.0
150.13660446406797,11.61334875913324,-6.0,20.0,0.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,20.0,1.0
146.89031847698226,-11.27308189496209,0.0,4.0,1.0
147.01280781710570,-8.93403273078983,3.0,4.0,1.0
148.38384569173712,-3.13699012477324,6.0,4.0,1.0
152.91506028599420,4.86374128094666,6.5,4.0,0.0
142.72397333960970,2.89344005747346,0.0,4.0,1.0
142.26702835669474,2.90274139348485,0.0,4.0,1.0
142.26702835669474,2.90274139348485,0.0,4.0,1.0
142.26702835669474,2.90274139348485,0.0,4.0,1.0
142.26702835669474,2.90274139348485,0.0,4.0,1.0
142.26702835669474,2.90274139348485,0.0,4.0,1.0
321.72597281660680,-34.63190328079487,0.0,100.0,0.0
141.43149320415165,-0.00000000000005,0.0,101.0,1.0
139.99999999999994,-0.00000000000000,0.0,104.0,1.0
139.99999999999994,-0.00000000000000,0.0,104.0,1.0
139.99999999999994,-0.00000000000000,0.0,103.0,1.0
139.99999999999994,-0.00000000000000,0.0,87.0,1.0
139.99999999999994,-0.00000000000000,0.0,90.0,1.0
139.99999999999994,-0.00000000000000,0.0,90.0,1.0
139.99999999999994,-0.00000000000000,0.0,90.0,1.0
139.99999999999994,-0.00000000000000,0.0,90.0,1.0
139.99999999999994,-0.00000000000000,0.0,90.0,1.0
140.00357138301865,0.40924860803494,1.0,74.0,1.0
140.35668847618206,4.08561677997482,4.0,74.0,1.0
142.77254638059816,11.30993247402020,7.0,74.0,1.0
147.67870530310063,18.55763767076103,4.5,74.0,1.0
148.18111084373345,19.12784342162504,0.0,74.0,1.0
148.18111084373345,19.12784342162504,0.0,74.0,1.0
148.18111084373345,19.12784342162504,0.0,74.0,1.0
148.18111084373345,19.12784342162504,0.0,58.0,1.0
147.80292063970307,17.97562541111588,-2.0,58.0,1.0
146.89435082602927,13.32157783368627,-5.0,58.0,1.0
148.49444291426022,2.65589877440761,-6.5,58.0,1.0
149.80655500770120,-0.18109063645634,-0.5,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,58.0,1.0
149.80655500770120,-0.18109063645634,0.0,42.0,1.0
149.92666181595385,2.11247411090465,3.0,42.0,1.0
151.27129246250047,7.79867842502051,6.0,42.0,0.0
142.24901218946093,1.60271189440277,0.0,42.0,1.0
140.61401327723897,1.62135248220593,0.0,42.0,1.0
140.49031927619868,1.21683438436696,-1.0,26.0,1.0
139.69463673992180,-2.45026157467258,-4.0,26.0,1.0
139.83817426239390,-9.83404857761491,-7.0,26.0,1.0
142.47830539621583,-17.47728528948682,-4.5,26.0,1.0
143.12146851457163,-18.65301518449909,0.0,26.0,1.0
143.12146851457163,-18.65301518449909,0.0,25.0,1.0
143.12146851457163,-18.65301518449909,0.0,25.0,1.0
143.12146851457163,-18.65301518449909,0.0,28.0,1.0
143.12146851457163,-18.65301518449909,0.0,28.0,1.0
143.12146851457163,-18.65301518449909,0.0,27.0,1.0
143.12146851457163,-18.65301518449909,0.0,27.0,1.0
143.12146851457163,-18.65301518449909,0.0,11.0,1.0
